Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
est72013,"July 1, 2013",male,Male,tothisp,Total,0500000US22075,22075,"Plaquemines Parish, Louisiana",11838,8486,2394,205,446,22,285
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0500000US22075,22075,"Plaquemines Parish, Louisiana",1452,1158,97,67,26,19,85
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22075,22075,"Plaquemines Parish, Louisiana",22168,15787,4672,339,841,17,512
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0500000US22075,22075,"Plaquemines Parish, Louisiana",23620,16945,4769,406,867,36,597
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0500000US22075,22075,"Plaquemines Parish, Louisiana",759,595,48,31,13,8,64
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0500000US22075,22075,"Plaquemines Parish, Louisiana",10980,7773,2342,163,420,11,271
est72014,"July 1, 2014",female,Female,tothisp,Total,0500000US22075,22075,"Plaquemines Parish, Louisiana",11739,8368,2390,194,433,19,335
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0500000US22075,22075,"Plaquemines Parish, Louisiana",753,602,49,42,12,12,36
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0500000US22075,22075,"Plaquemines Parish, Louisiana",10955,7722,2338,169,455,12,259
est72014,"July 1, 2014",male,Male,tothisp,Total,0500000US22075,22075,"Plaquemines Parish, Louisiana",11708,8324,2387,211,467,24,295
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0500000US22075,22075,"Plaquemines Parish, Louisiana",1512,1197,97,73,25,20,100
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22075,22075,"Plaquemines Parish, Louisiana",21935,15495,4680,332,875,23,530
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0500000US22075,22075,"Plaquemines Parish, Louisiana",23447,16692,4777,405,900,43,630
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",219,184,22,5,0,0,8
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",11522,6951,4436,8,34,0,93
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",11741,7135,4458,13,34,0,101
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",273,229,23,10,0,0,11
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",10788,6828,3836,8,25,0,91
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",11061,7057,3859,18,25,0,102
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",492,413,45,15,0,0,19
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",22310,13779,8272,16,59,0,184
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",22802,14192,8317,31,59,0,203
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",219,184,22,5,0,0,8
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",11522,6951,4436,8,34,0,93
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",11741,7135,4458,13,34,0,101
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",273,229,23,10,0,0,11
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",10788,6828,3836,8,25,0,91
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",11061,7057,3859,18,25,0,102
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",492,413,45,15,0,0,19
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",22310,13779,8272,16,59,0,184
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",22802,14192,8317,31,59,0,203
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",223,185,23,7,0,0,8
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",11491,6943,4409,9,35,0,95
est72010,"July 1, 2010",female,Female,tothisp,Total,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",11714,7128,4432,16,35,0,103
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",279,236,22,10,0,0,11
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",10774,6827,3818,8,28,0,93
est72010,"July 1, 2010",male,Male,tothisp,Total,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",11053,7063,3840,18,28,0,104
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",502,421,45,17,0,0,19
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",22265,13770,8227,17,63,0,188
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",22767,14191,8272,34,63,0,207
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",245,193,25,13,2,0,12
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",11575,6995,4422,10,36,0,112
est72011,"July 1, 2011",female,Female,tothisp,Total,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",11820,7188,4447,23,38,0,124
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",292,241,27,12,0,0,12
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",10716,6773,3796,7,32,0,108
est72011,"July 1, 2011",male,Male,tothisp,Total,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",11008,7014,3823,19,32,0,120
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",537,434,52,25,2,0,24
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",22291,13768,8218,17,68,0,220
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",22828,14202,8270,42,70,0,244
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",252,197,22,19,3,0,11
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",11524,6998,4371,9,38,0,108
est72012,"July 1, 2012",female,Female,tothisp,Total,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",11776,7195,4393,28,41,0,119
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",280,223,27,13,0,0,17
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",10655,6740,3761,8,34,0,112
est72012,"July 1, 2012",male,Male,tothisp,Total,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",10935,6963,3788,21,34,0,129
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",532,420,49,32,3,0,28
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",22179,13738,8132,17,72,0,220
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",22711,14158,8181,49,75,0,248
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",265,201,24,27,2,0,11
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",11414,6961,4292,10,37,0,114
est72013,"July 1, 2013",female,Female,tothisp,Total,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",11679,7162,4316,37,39,0,125
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",279,221,28,14,0,0,16
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",10485,6656,3667,9,36,0,117
est72013,"July 1, 2013",male,Male,tothisp,Total,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",10764,6877,3695,23,36,0,133
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",544,422,52,41,2,0,27
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",21899,13617,7959,19,73,0,231
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",22443,14039,8011,60,75,0,258
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",291,215,26,36,2,0,12
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",11355,6908,4261,15,41,0,130
est72014,"July 1, 2014",female,Female,tothisp,Total,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",11646,7123,4287,51,43,0,142
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",271,218,27,16,0,0,10
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",10489,6660,3666,11,37,0,115
est72014,"July 1, 2014",male,Male,tothisp,Total,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",10760,6878,3693,27,37,0,125
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",562,433,53,52,2,0,22
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",21844,13568,7927,26,78,0,245
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0500000US22077,22077,"Pointe Coupee Parish, Louisiana",22406,14001,7980,78,80,0,267
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",1530,1247,120,68,15,8,72
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",66602,42198,22109,487,823,8,977
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US22079,22079,"Rapides Parish, Louisiana",68132,43445,22229,555,838,16,1049
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",1888,1611,121,70,16,12,58
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",61593,39556,19889,490,757,18,883
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US22079,22079,"Rapides Parish, Louisiana",63481,41167,20010,560,773,30,941
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",3418,2858,241,138,31,20,130
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",128195,81754,41998,977,1580,26,1860
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US22079,22079,"Rapides Parish, Louisiana",131613,84612,42239,1115,1611,46,1990
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",1530,1247,120,68,15,8,72
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",66602,42198,22109,487,823,8,977
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US22079,22079,"Rapides Parish, Louisiana",68132,43445,22229,555,838,16,1049
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",1888,1611,121,70,16,12,58
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",61593,39556,19889,490,757,18,883
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US22079,22079,"Rapides Parish, Louisiana",63481,41167,20010,560,773,30,941
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",3418,2858,241,138,31,20,130
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",128195,81754,41998,977,1580,26,1860
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US22079,22079,"Rapides Parish, Louisiana",131613,84612,42239,1115,1611,46,1990
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",1558,1258,133,68,16,9,74
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",66649,42220,22124,486,832,8,979
est72010,"July 1, 2010",female,Female,tothisp,Total,0500000US22079,22079,"Rapides Parish, Louisiana",68207,43478,22257,554,848,17,1053
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",1894,1613,121,70,16,12,62
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",61686,39597,19919,487,776,20,887
est72010,"July 1, 2010",male,Male,tothisp,Total,0500000US22079,22079,"Rapides Parish, Louisiana",63580,41210,20040,557,792,32,949
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",3452,2871,254,138,32,21,136
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",128335,81817,42043,973,1608,28,1866
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0500000US22079,22079,"Rapides Parish, Louisiana",131787,84688,42297,1111,1640,49,2002
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",1574,1273,136,69,17,8,71
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",66858,42341,22131,499,877,8,1002
est72011,"July 1, 2011",female,Female,tothisp,Total,0500000US22079,22079,"Rapides Parish, Louisiana",68432,43614,22267,568,894,16,1073
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",1929,1624,138,73,16,11,67
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",61694,39521,19932,479,824,24,914
est72011,"July 1, 2011",male,Male,tothisp,Total,0500000US22079,22079,"Rapides Parish, Louisiana",63623,41145,20070,552,840,35,981
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",3503,2897,274,142,33,19,138
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",128552,81862,42063,978,1701,32,1916
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0500000US22079,22079,"Rapides Parish, Louisiana",132055,84759,42337,1120,1734,51,2054
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",1634,1311,146,78,22,9,68
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",66750,42244,22050,508,898,10,1040
est72012,"July 1, 2012",female,Female,tothisp,Total,0500000US22079,22079,"Rapides Parish, Louisiana",68384,43555,22196,586,920,19,1108
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",1958,1647,147,74,17,11,62
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",61769,39502,19934,483,854,23,973
est72012,"July 1, 2012",male,Male,tothisp,Total,0500000US22079,22079,"Rapides Parish, Louisiana",63727,41149,20081,557,871,34,1035
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",3592,2958,293,152,39,20,130
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",128519,81746,41984,991,1752,33,2013
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0500000US22079,22079,"Rapides Parish, Louisiana",132111,84704,42277,1143,1791,53,2143
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",1671,1345,148,78,24,9,67
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",66840,42246,22088,496,947,13,1050
est72013,"July 1, 2013",female,Female,tothisp,Total,0500000US22079,22079,"Rapides Parish, Louisiana",68511,43591,22236,574,971,22,1117
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",1990,1679,156,70,14,12,59
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",62051,39589,20045,482,905,25,1005
est72013,"July 1, 2013",male,Male,tothisp,Total,0500000US22079,22079,"Rapides Parish, Louisiana",64041,41268,20201,552,919,37,1064
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",3661,3024,304,148,38,21,126
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",128891,81835,42133,978,1852,38,2055
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0500000US22079,22079,"Rapides Parish, Louisiana",132552,84859,42437,1126,1890,59,2181
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",1737,1380,164,85,26,9,73
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",66757,42111,22071,512,969,14,1080
est72014,"July 1, 2014",female,Female,tothisp,Total,0500000US22079,22079,"Rapides Parish, Louisiana",68494,43491,22235,597,995,23,1153
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",2032,1715,153,77,17,12,58
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",61962,39469,20015,497,930,24,1027
est72014,"July 1, 2014",male,Male,tothisp,Total,0500000US22079,22079,"Rapides Parish, Louisiana",63994,41184,20168,574,947,36,1085
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",3769,3095,317,162,43,21,131
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22079,22079,"Rapides Parish, Louisiana",128719,81580,42086,1009,1899,38,2107
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0500000US22079,22079,"Rapides Parish, Louisiana",132488,84675,42403,1171,1942,59,2238
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",43,37,5,0,0,0,1
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",4698,2704,1946,19,6,1,22
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0500000US22081,22081,"Red River Parish, Louisiana",4741,2741,1951,19,6,1,23
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",58,48,8,0,0,1,1
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",4292,2604,1641,14,6,0,27
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0500000US22081,22081,"Red River Parish, Louisiana",4350,2652,1649,14,6,1,28
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",101,85,13,0,0,1,2
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",8990,5308,3587,33,12,1,49
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0500000US22081,22081,"Red River Parish, Louisiana",9091,5393,3600,33,12,2,51
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",43,37,5,0,0,0,1
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",4698,2704,1946,19,6,1,22
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0500000US22081,22081,"Red River Parish, Louisiana",4741,2741,1951,19,6,1,23
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",58,48,8,0,0,1,1
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",4292,2604,1641,14,6,0,27
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0500000US22081,22081,"Red River Parish, Louisiana",4350,2652,1649,14,6,1,28
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",101,85,13,0,0,1,2
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",8990,5308,3587,33,12,1,49
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0500000US22081,22081,"Red River Parish, Louisiana",9091,5393,3600,33,12,2,51
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",45,39,5,0,0,0,1
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",4675,2689,1938,19,6,1,22
est72010,"July 1, 2010",female,Female,tothisp,Total,0500000US22081,22081,"Red River Parish, Louisiana",4720,2728,1943,19,6,1,23
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",58,48,8,0,0,1,1
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",4286,2598,1640,13,6,0,29
est72010,"July 1, 2010",male,Male,tothisp,Total,0500000US22081,22081,"Red River Parish, Louisiana",4344,2646,1648,13,6,1,30
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",103,87,13,0,0,1,2
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",8961,5287,3578,32,12,1,51
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0500000US22081,22081,"Red River Parish, Louisiana",9064,5374,3591,32,12,2,53
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",47,37,8,1,0,0,1
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",4661,2692,1915,18,7,1,28
est72011,"July 1, 2011",female,Female,tothisp,Total,0500000US22081,22081,"Red River Parish, Louisiana",4708,2729,1923,19,7,1,29
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",65,54,9,0,0,1,1
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",4281,2575,1653,14,6,0,33
est72011,"July 1, 2011",male,Male,tothisp,Total,0500000US22081,22081,"Red River Parish, Louisiana",4346,2629,1662,14,6,1,34
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",112,91,17,1,0,1,2
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",8942,5267,3568,32,13,1,61
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0500000US22081,22081,"Red River Parish, Louisiana",9054,5358,3585,33,13,2,63
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",54,42,9,1,0,1,1
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",4606,2654,1891,19,7,1,34
est72012,"July 1, 2012",female,Female,tothisp,Total,0500000US22081,22081,"Red River Parish, Louisiana",4660,2696,1900,20,7,2,35
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",72,61,8,0,1,1,1
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",4295,2594,1645,15,6,0,35
est72012,"July 1, 2012",male,Male,tothisp,Total,0500000US22081,22081,"Red River Parish, Louisiana",4367,2655,1653,15,7,1,36
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",126,103,17,1,1,2,2
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",8901,5248,3536,34,13,1,69
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0500000US22081,22081,"Red River Parish, Louisiana",9027,5351,3553,35,14,3,71
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",56,47,8,0,0,0,1
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0500000US22081,22081,"Red River Parish, Louisiana",4510,2579,1864,21,8,1,37
